phase,experiment,architecture_id,dataset,dataset_config,encoder,F,seed,validation_accuracy,validation_binding_score,test_accuracy,test_binding_score,primary_accuracy,maximum_logged_validation_accuracy,maximum_logged_validation_binding,entered_normalized_binding_regime,test_normalized_binding_regime,high_test_success_080,success,normalized_binding_regime_threshold,raw_equivalent_validation_threshold,present_value_baseline,global_chance_accuracy,d_input,d_model,n_layers,n_heads,head_dim,inner_dim,d_ff,parameter_count,batch_size,max_steps,final_step,learning_rate,weight_decay,elapsed_seconds,final_gradient_norm_before_clipping,final_q_rms,final_k_rms,final_v_rms,final_attention_logit_std,final_attention_entropy,final_attention_max_probability,learning_curve_csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,515,0.16796875,0.0015625,0.160888671875,-0.0069335937499999,0.160888671875,0.17529296875,0.0103515625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1186.788541316986,3.304570436477661,0.6187812189261118,0.945937325557073,0.3100221678614616,1.6884998083114624,1.635540763537089,0.2899828553199768,agnews_head_partition_control_F6_H16_D32_F6_seed515.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,516,0.25,0.1,0.237060546875,0.08447265625,0.237060546875,0.25,0.1,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1168.2899544239044,3.469681024551392,1.4055921137332916,1.172749161720276,0.3995317965745926,5.937760512034099,1.0478059848149617,0.5519073704878489,agnews_head_partition_control_F6_H16_D32_F6_seed516.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,517,0.2109375,0.053125,0.22509765625,0.0701171875,0.22509765625,0.2109375,0.053125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1125.6996891498566,3.2995083332061768,1.1296543627977371,0.9226910322904588,0.3748974253733952,3.265222132205963,1.4101201891899109,0.4024931341409683,agnews_head_partition_control_F6_H16_D32_F6_seed517.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,518,0.63330078125,0.5599609375,0.635498046875,0.56259765625,0.635498046875,0.63330078125,0.5599609375,True,True,False,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1127.8054723739624,6.801455974578857,1.6171930034955342,1.4436322450637815,0.504371335109075,9.842499613761902,0.6121964703003565,0.7294915318489075,agnews_head_partition_control_F6_H16_D32_F6_seed518.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,519,0.29296875,0.1515625,0.2919921875,0.150390625,0.2919921875,0.29296875,0.1515625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1130.983520746231,3.850728273391724,1.2076841394106548,1.1378218233585358,0.4302645077308019,5.195358852545421,0.9437500536441804,0.607256293296814,agnews_head_partition_control_F6_H16_D32_F6_seed519.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,520,0.29443359375,0.1533203125,0.303955078125,0.16474609375,0.303955078125,0.29736328125,0.1568359375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1125.5458080768583,3.391339063644409,1.154770404100418,1.1214688618977864,0.4364859759807586,4.683921615282695,1.0241046746571858,0.5803719212611517,agnews_head_partition_control_F6_H16_D32_F6_seed520.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,521,0.186767578125,0.02412109375,0.177001953125,0.01240234375,0.177001953125,0.186767578125,0.02412109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1129.0812528133392,3.341752052307129,1.1290797740221024,0.8826249837875366,0.3583504259586334,3.1244683067003884,1.2978042364120483,0.4433084925015767,agnews_head_partition_control_F6_H16_D32_F6_seed521.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,522,0.79541015625,0.7544921875,0.785888671875,0.74306640625,0.785888671875,0.799072265625,0.75888671875,True,True,False,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1126.1419010162354,6.034403324127197,1.835501064856847,1.9366716345151265,0.4771282126506169,17.24436314900716,0.5149895151456197,0.7939892907937368,agnews_head_partition_control_F6_H16_D32_F6_seed522.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,523,0.788330078125,0.74599609375,0.79052734375,0.7486328125,0.79052734375,0.788330078125,0.74599609375,True,True,False,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1121.7023050785065,7.864779949188232,1.8136880894502003,2.0303810040156045,0.465698296825091,18.26026034355164,0.5676619013150533,0.7727705736955007,agnews_head_partition_control_F6_H16_D32_F6_seed523.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,524,0.35205078125,0.2224609375,0.35205078125,0.2224609375,0.35205078125,0.35205078125,0.2224609375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1126.2813143730164,4.973679542541504,1.2672016620635986,1.1452397803465526,0.4527096152305603,5.091475049654643,0.9264499843120576,0.6122717410326004,agnews_head_partition_control_F6_H16_D32_F6_seed524.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,525,0.161376953125,-0.0063476562499999,0.16845703125,0.0021484375,0.16845703125,0.176025390625,0.01123046875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1125.192839384079,3.462652444839477,0.8698688397804896,0.8975891917943954,0.3400296121835708,3.2516395151615143,1.5162124236424763,0.3329965372880299,agnews_head_partition_control_F6_H16_D32_F6_seed525.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,526,0.165283203125,-0.0016601562499999,0.17138671875,0.0056640625,0.17138671875,0.1728515625,0.007421875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1127.0045506954193,3.373518943786621,0.930546169479688,0.8701641807953516,0.3551499918103218,2.5354000131289163,1.4867215553919475,0.3648542314767837,agnews_head_partition_control_F6_H16_D32_F6_seed526.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,527,0.19287109375,0.0314453125,0.185546875,0.02265625,0.185546875,0.19287109375,0.0314453125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1129.0585820674896,3.401191473007202,1.2565515289704006,0.9013344099124272,0.3623937964439392,3.0539883176485696,1.3571539123853047,0.425009161233902,agnews_head_partition_control_F6_H16_D32_F6_seed527.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,528,0.174560546875,0.00947265625,0.172119140625,0.00654296875,0.172119140625,0.1787109375,0.014453125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1131.533096075058,3.390491485595703,1.0565541833639145,0.8237629781166712,0.3413103893399238,2.1655622720718384,1.5430135130882263,0.3472582499186198,agnews_head_partition_control_F6_H16_D32_F6_seed528.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,529,0.15966796875,-0.0083984374999999,0.167724609375,0.00126953125,0.167724609375,0.177490234375,0.01298828125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1114.16534614563,3.300302743911743,0.8204254110654196,0.8411550571521124,0.3099634523193041,2.592765413224697,1.6019001205762229,0.3025722752014796,agnews_head_partition_control_F6_H16_D32_F6_seed529.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,530,0.955810546875,0.94697265625,0.953857421875,0.94462890625,0.953857421875,0.956298828125,0.94755859375,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1105.4659554958344,3.5407462120056152,1.6773358583450315,1.7962406675020854,0.4616460998853047,10.889740149180094,0.5056590537230173,0.7983097434043884,agnews_head_partition_control_F6_H16_D32_F6_seed530.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,531,0.231689453125,0.07802734375,0.23095703125,0.0771484375,0.23095703125,0.233642578125,0.08037109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1130.0594494342804,3.4312546253204346,1.137676974137624,0.9598112454017004,0.3869447608788808,3.042744825283686,1.4385262529055278,0.390442207455635,agnews_head_partition_control_F6_H16_D32_F6_seed531.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,532,0.329833984375,0.19580078125,0.331787109375,0.19814453125,0.331787109375,0.329833984375,0.19580078125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1118.465609073639,4.264631271362305,1.483875145514806,1.1650750537713368,0.4450706342856089,4.517248233159383,1.2356805702050526,0.5145518879095713,agnews_head_partition_control_F6_H16_D32_F6_seed532.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,533,0.166748046875,9.765625000001108e-05,0.158447265625,-0.0098632812499999,0.158447265625,0.17529296875,0.0103515625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1116.516453742981,3.264646053314209,0.7189686795075735,0.7837774803241094,0.2900253211458524,2.722287811338901,1.6417171756426494,0.2873260130484898,agnews_head_partition_control_F6_H16_D32_F6_seed533.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,534,0.826904296875,0.79228515625,0.830810546875,0.79697265625,0.830810546875,0.826904296875,0.79228515625,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1157.7499873638153,5.121281147003174,1.569114605585734,1.9271379311879475,0.4774682174126307,13.445549726486206,0.5148790230353674,0.7846538126468658,agnews_head_partition_control_F6_H16_D32_F6_seed534.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,535,0.8203125,0.784375,0.828857421875,0.79462890625,0.828857421875,0.8212890625,0.785546875,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1186.9926776885986,7.394965648651123,1.6356100340684254,1.8315698703130088,0.4758644501368205,12.66582973798116,0.5331271390120188,0.779290497303009,agnews_head_partition_control_F6_H16_D32_F6_seed535.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,536,0.1943359375,0.033203125,0.201171875,0.04140625,0.201171875,0.1953125,0.034375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1189.9737174510956,3.4782090187072754,1.1889139711856842,0.931296651562055,0.3714413543542226,3.4401666720708213,1.240130364894867,0.4764577200015386,agnews_head_partition_control_F6_H16_D32_F6_seed536.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,537,0.249267578125,0.09912109375,0.275634765625,0.13076171875,0.275634765625,0.249267578125,0.09912109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1195.3047816753387,4.446345329284668,1.4170580059289932,1.2283631563186646,0.4179339508215586,6.465175608793895,1.0816007256507874,0.5568471550941467,agnews_head_partition_control_F6_H16_D32_F6_seed537.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,538,0.732421875,0.67890625,0.73486328125,0.6818359375,0.73486328125,0.732421875,0.67890625,True,True,False,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1187.7254118919373,7.429136753082275,1.4864294131596882,1.6094607710838318,0.4643766035636266,10.688451727231344,0.5652586470047632,0.7786984741687775,agnews_head_partition_control_F6_H16_D32_F6_seed538.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,539,0.734130859375,0.6809570312500001,0.7412109375,0.689453125,0.7412109375,0.734130859375,0.6809570312500001,True,True,False,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1186.8404259681702,7.803097724914551,1.6658115287621815,1.759490172068278,0.446052148938179,12.885250727335611,0.6393601348002752,0.7339431941509247,agnews_head_partition_control_F6_H16_D32_F6_seed539.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,540,0.169189453125,0.00302734375,0.159912109375,-0.0081054687499999,0.159912109375,0.17919921875,0.0150390625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1188.4322910308838,3.358595848083496,0.7759948521852493,0.7444497297207514,0.2878192911545436,2.101596427460512,1.6298149228096008,0.2994409700234731,agnews_head_partition_control_F6_H16_D32_F6_seed540.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,541,0.8095703125,0.771484375,0.826171875,0.79140625,0.826171875,0.81201171875,0.7744140625,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1182.4274470806122,6.523570537567139,1.88226713736852,1.944332540035248,0.4400171935558319,16.52507479985555,0.3998346378405888,0.8395837148030599,agnews_head_partition_control_F6_H16_D32_F6_seed541.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,542,0.272216796875,0.12666015625,0.272705078125,0.12724609375,0.272705078125,0.272216796875,0.12666015625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1189.0306088924408,5.57951545715332,1.6758120854695635,1.1673893531163533,0.4397925287485122,5.202870627244313,1.1769854823748271,0.5263421634833018,agnews_head_partition_control_F6_H16_D32_F6_seed542.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,543,0.269287109375,0.12314453125,0.259765625,0.11171875,0.259765625,0.270751953125,0.12490234375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1188.212329864502,4.495164394378662,1.5691493699947994,1.2470245162645976,0.4146512548128764,7.29278028011322,1.047030250231425,0.5706395953893661,agnews_head_partition_control_F6_H16_D32_F6_seed543.csv
agnews_head_partition_control_F6,frozen_agnews_head_partition_control_F6,H16_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,544,0.82373046875,0.7884765625,0.83251953125,0.7990234375,0.83251953125,0.82373046875,0.7884765625,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,16,32,512,3072,25447936,256,20000,20000,0.0001,0.0001,1183.6794128417969,7.969032287597656,1.5812803308169048,1.8294693032900493,0.4812443604071935,12.35850441455841,0.5668876071770986,0.7692260444164276,agnews_head_partition_control_F6_H16_D32_F6_seed544.csv
